0,0,0
110552.78997364474,-137038.1353782125,24535786.631177876
385238.0820947611,229518.76268577957,10942642.465608587
744336.2009894253,-749152.8171263823,841570.4683621837
329734.3502876612,-752195.4391518043,27512452.547051463
544753.2519521073,-316934.05800368317,26188871.479746405
-16832.09263118106,-761668.9930094487,39835448.690926015
738211.5860902207,-716128.8548400999,9111447.465005726
580973.5315281604,-684922.3135527538,37705919.18566566
613954.269387079,-1270250.8613599674,43315275.786296554
-34332.243815091366,-715287.2161099088,17807675.638081413
-63330.58531483621,-699720.058190668,6891749.695277999
693731.8310279544,-836675.3193136604,11835419.602680618
-223099.68259695487,-269525.7853492464,29063124.05820027
314791.2130112874,-911302.237630668,35512937.93874311
380215.5727860901,-1105718.8968490493,3337338.973743083
277909.2762392951,-688433.1290327203,-3204869.5481675514
482681.5644202668,-888952.2141866739,11262127.550820138
675638.3675320502,-653931.3589485628,44828098.89013805
469366.1738307274,-698243.5546377767,33908833.381984
-138750.4844618463,-187457.0863028646,30121766.27435426
73903.06162958317,-1021484.2951015716,15014685.816493234
111809.51609295356,-961764.5929574266,33091753.059526566
-183240.2868291091,-856566.1858259501,43433273.762019284
916173.9160602678,-842131.504084511,7261328.260749208
333961.3941541998,-231424.5563739863,18186159.711154357
12147.829562663781,-777851.8694332447,18856299.15818348
97347.76611904426,-638202.3157881915,16573149.646793537
48105.652252533866,-932595.4906937927,30993392.83087221
309368.84377304185,-674314.8226411428,10062110.401488908
22278.842577775336,-207860.9622582118,-5145157.0168914115
529250.4947821546,-914751.4493697789,28962937.097680956
225688.20229796533,-351680.62692315783,13045455.44806377
230943.02821421975,-1117824.521060842,18673736.252348293
-39866.15230967134,-345282.7131453534,12196092.660550117
865072.6067855813,-820880.6698242497,40731565.39334869
187954.10546286165,-114848.53058184797,35497353.300440095
510297.4237252427,-993369.3801138775,17681885.343207188
34545.83574692078,-948555.0323823338,3323980.712340521
570767.6984901838,-1246036.9631277528,26373660.762482025
491373.55056611565,-1125197.0157049904,15726013.236180311
332621.89393546333,-302765.62349164765,-2659407.2075624345
375198.23746601585,-592786.5362665411,-5785240.375764752
888624.3350716716,-719948.8860637146,41344932.22941688
348849.63919528003,-1320243.725936833,18985429.018408377
-134044.56880931064,-1000494.7336512023,15197248.722328423
817511.0846653753,-494146.8860315,40011332.4660599
247220.61371505744,148531.2451375843,-4052005.9587807767
755015.0431173694,-829349.1615769032,14887782.33316877
180821.65046126785,-926358.5973377095,35553012.722950816
11233.628757646811,-241621.9869174858,29344760.736104537
492429.34713863407,-839485.2127337737,4967046.864857127
269591.454872881,-1149101.027192947,22586593.654852282
220973.42438519784,150277.40244796788,36038362.88724433
574564.8191366639,-838622.5719991778,21819606.81265448
786941.680468824,-784713.1830790926,11519274.082819683
121157.59953710403,-188707.28365540178,22104583.05590941
9469.711605332439,-808984.5982390274,562160.1673583444
100716.90982188926,51590.84916304782,16899313.862706393
-291858.72091415885,-921433.1957299677,36803123.35254171
494199.2995645817,-578843.8567751835,19877092.96703019
13238.798827071188,-516220.73986087687,-3954045.375161914
122414.7373914248,-551352.0838654067,26040817.415867884
448496.2997408909,-1228152.548319901,25369564.78038854
362708.27936281974,-814484.5397272232,17671866.64715524
22095.847198228035,-1044364.0275402621,5001555.70681377
538298.2044160663,-492479.7379737922,5680600.661444633
600539.4818445984,-1120288.2929675155,25603334.354933575
669763.8343922703,-1273040.3406671942,42901169.68281675
336150.57676798746,-744821.8180150451,35362657.49796414
418464.11160754255,267838.5444548579,25631164.06618894
222178.68431817341,-269664.25208872935,26243417.713806916
522273.75614317897,-476302.2523854779,34571180.50986163
469950.61198250594,-1318098.4574296535,691290.0275832106
-170922.5633691206,-382278.8432976954,36449129.42537349
126392.04199323058,-555195.9644001651,17216572.57101752
469478.3136410989,-482762.94535655767,16787995.017684944
200820.95511173405,-497622.5668550007,276070.73565319885
158828.02996328406,-481050.4782782873,40056973.1925187
505207.615851846,-589504.4274175225,922833.2252278446
572612.508386655,-649509.6854415919,-7728867.409839278
239737.3452547525,-512134.2345879194,10192353.450164013
217195.3299215657,29636.18941479893,40449928.71544442
339298.3922800217,-886263.0891722277,40722659.88574698
-174680.8757504202,-915595.1876479706,13366053.721725559
365076.4274358551,-558152.77661784,28695771.869629487
234239.58856809433,-979409.5020028953,8243160.473838418
691374.214897638,-783942.7338746131,36153021.29761645
-13212.590842145139,-84001.28908302425,11365654.076690095
-107084.72151013685,-275619.4029171581,44389502.64075354
325221.3682271998,-377771.3160142603,16652186.026758771
309349.903995881,-917147.5926629282,17187629.67131194
833295.5654532507,-627827.273591804,29774451.477887325
217404.10104609537,-13029.888586266998,8576003.820452554
6549.750351397701,-871325.8495526777,29345873.92455475
178760.55508427188,-178720.6402641301,14485921.302641343
288644.30098832224,-446256.7590720052,21385463.317070838
-253519.27530562613,-788336.9741813753,-6405286.342534248
162380.59806850497,-270729.56932346645,37953047.021613285
-139114.44967437067,-122551.50704728518,9041316.5926422
83197.83672749363,-933744.8852399036,5016027.156666571
-145674.59191824688,-987510.7195775547,20017354.711757217
336253.1553804965,-1159927.6229472305,37512224.395328335
181778.82666337313,-562591.3224260428,3142530.994955545
614638.4898553755,-1288681.0596922352,40089255.65757492
711551.817283524,-768299.3235951561,-4658693.664147686
233443.01742927052,-629802.5168331758,18820677.127776626
228215.66439171223,-870236.8110724491,3429733.615110904
332537.4198302919,-1252922.0359020086,27489075.58959695
-106056.39366412348,-1053840.1136688632,-5828654.725323128
-108195.96525352531,-254007.76436858063,11969002.216706363
115588.59208823781,-350906.8657181,24156189.369654723
231859.18244232942,-792928.0836310749,44879305.55884793
192573.28239530404,-439890.72092004784,12333014.839926502
-136620.23023750912,-782798.8342448772,14002797.51524826
313122.15163755417,-1177399.2574941122,15131570.60376575
446501.35441870143,-501839.12506185693,34340750.500667214
387156.9478658846,-585100.5182831592,25445261.59500313
354424.46521338436,-383951.74019896943,19299348.161368858
208356.24280152624,-226214.17906733847,-2573691.6968959197
229371.96646362444,-387326.6216524567,15320812.64030222
-219792.41459469605,-478310.8729828776,5620488.485133028
279255.8294196792,-432047.70190893434,32989339.72210682
762664.811786427,-804765.7751333844,-5973369.223851009
411703.9048310938,-1289354.2244270253,43642553.19065963
-35721.50459281809,-948401.4447777804,21721646.229035616
460549.49388062715,-675217.5499742153,22812570.910245825
155919.23539212212,-1073426.8989161497,-1159942.3651234952
314227.85744651116,-608448.9131265098,30970015.8734177
354779.1431169323,-1298776.341523247,22604404.670055725
-44501.18699006979,-186277.22086118566,-1467182.377382697
143999.97058008504,-860056.4866888111,26106495.534430556
253474.4862351241,-131999.47441868216,3145870.5603061854
