0,0,0
30577649463.30236,40804690527.1291,-1513173108721.2395
70552037308.03183,-68139899392.8789,-2637612776933.224
24399038144.155666,-68478600562.58571,331359011769.7654
48334693935.22261,-20025806330.73559,184019496065.10776
-14180338004.762247,-69533185636.2672,1703140709709.6667
69870252251.25122,-64463710053.13801,-1717019621197.404
52366693623.982864,-60989833919.91645,1466083944744.9834
56038071270.392914,-126147931819.89824,2090511042840.663
-16128434622.255909,-64370019801.767815,-748965544927.6216
-19356496505.545097,-62637101761.93143,-1964113813220.1836
64918817290.882706,-77882803249.75406,-1413790188960.824
-37141807885.11029,-14748372174.381683,503977973398.5175
22735585361.552753,-86190185604.31346,1221963805183.8647
30018549527.951622,-107832423561.43257,-2359786709473.3105
18629930757.94041,-61380653844.22975,-3088057806021.8926
41424945370.64576,-83702206808.3257,-1477608398033.91
62904673832.080894,-57539956647.2657,2258916763482.0645
39942691469.208755,-62472739091.753494,1043396738631.7958
-27752152570.22453,-5612579384.125458,621824802191.7284
-4079805429.610846,-98455524984.06152,-1059877946023.4843
139897300.1097472,-91807596716.35027,952440300846.0798
-32704705984.980812,-80097031536.37799,2103646441212.9868
89680813280.8431,-78490179436.66878,-1922972754167.2441
24869587785.23375,-10506987370.95791,-706833135054.1272
-10954326537.331944,-71334644748.88902,-632233985807.5316
-1469968003.974826,-55789017729.360634,-886391552426.7489
-6951543246.009506,-88560525942.04997,718853263753.3306
22131973480.67142,-59809020283.06036,-1611192921103.3958
-9826553869.592447,-7883915289.43565,-3304048366049.8257
46608944912.41546,-86574147871.34572,492825276667.2979
12816741121.011824,-23893754251.309734,-1279090396218.2173
13401702272.798052,-109180007666.95306,-652556677628.8646
-16744462924.326944,-23181545879.017723,-1373640480728.4365
83992274553.30106,-76124561111.07422,1802895386027.7893
8616225043.40052,2470121177.4137335,1220228941247.8965
44499110932.75056,-95325805119.75514,-762968375267.9279
-8461006358.117153,-90337123689.89005,-2361273735704.138
51230592077.713554,-123452468635.22118,204590025591.57916
42392527229.34411,-110000705255.66647,-980693799231.8303
24720476167.978027,-18448592565.093742,-3027337568263.0337
29460025555.03563,-50733385607.26167,-3375301706277.057
86614025744.36766,-64888951516.89668,1871174673793.3616
26526930027.603134,-131713079763.9087,-617859398909.5149
-27228295475.015896,-96118991245.89964,-1039555254202.1512
78697780843.41757,-39752933669.77706,1722719888415.5833
15213704290.489208,31789253612.509563,-3182360052826.9736
71740793679.88098,-77067263832.0533,-1074004695216.3625
7822248390.455631,-87866242177.12885,1226424883876.3508
-11056094315.064114,-11642153561.246735,535329443098.4988
42510057284.374466,-78195597339.91446,-2178369509312.1519
17704000490.336456,-112661672205.88528,-216981910848.48828
12291897489.229904,31983633827.527218,1280453503596.4758
51653283162.48682,-78099569169.67079,-302362000268.597
75294830075.2636,-72098438259.27473,-1448983143090.4492
1180515152.276719,-5751749909.458772,-270638774010.90634
-11252451535.173277,-74800304161.9148,-2668716408928.067
-1094918818.2628279,20997960696.702106,-850083328624.0028
-44795984615.36708,-87317952158.88823,1365585755311.447
42707086344.17387,-49181302629.77947,-518600398001.6688
-10832881098.86421,-42210169583.23561,-3171455193800.8945
1320458286.2524512,-46120950221.871124,167538288673.41873
37619481189.785065,-121461596234.9266,92815220574.25375
28069657844.621532,-75412551296.0663,-764083644941.0516
-9846924703.887913,-101002470373.53638,-2174528024882.5105
47616125498.951965,-39567348673.513275,-2098937524815.3594
54544752614.955826,-109454271910.00024,118838179613.7627
62250727587.92036,-126458453434.58998,2044413229684.9587
25113285065.34163,-67657777574.015915,1205234760087.0354
34276332693.31382,45070404375.136925,121936150927.99028
12426065632.919376,-14763786131.89481,190091519840.99353
45832302425.108185,-37766489662.47097,1117128455910.4084
40007750449.25121,-131474270951.42857,-2654341822030.053
-31333511236.12127,-27299912357.839687,1326179560194.4731
1763207240.8239703,-46548846563.40087,-814766455641.8112
39955174743.38023,-38485686542.049774,-862475213880.9124
10048547885.37765,-40139842444.71236,-2700563554038.3267
5373943958.779982,-38295056684.75945,1727800561370.9175
43932519398.902954,-50368025040.95424,-2628566700695.6797
51435954184.67286,-57047741059.40776,-3591664022862.699
14380675488.502617,-41755264536.07592,-1596694415352.8108
11871324377.156437,18553993330.688114,1771543916327.8083
25463696252.481884,-83402856517.59926,1801904035207.237
-31751882229.637352,-86668071841.97441,-1243401766678.316
28333277352.951607,-46877995484.417755,463084752050.71606
13768671563.934874,-93771807611.8004,-1813676326201.299
64656370186.251945,-72012672743.68436,1293217145411.096
-13777419246.053698,5904000473.1605425,-1466083944744.9832
-24227156411.7172,-15426706644.044033,2210092735569.8403
23896658193.58258,-26798139626.745014,-877593313894.3425
22129865126.552906,-86840883775.245,-817988345808.6077
80454891013.98712,-54634080015.009964,583162120190.1691
11894564537.612911,13804454806.014345,-1776624589283.1392
-11577498249.468678,-81740060255.34232,535453361951.0678
7592809633.60939,-4640048301.501309,-1118739400993.8054
19824941314.2788,-34421860048.715485,-350690352770.5432
-40528081811.46251,-72501834499.37984,-3444324507158.045
5769411737.1132145,-14882376016.04719,1493593930015.3235
-27792668757.310726,1612634734.0538492,-1724826508909.2588
-3045121800.9773154,-88688475215.39699,-2172917079799.1104
-28522936215.07545,-94673625795.47894,-502986622577.96277
25124703998.010044,-113866876340.76628,1444522064397.9604
7928800139.756008,-47372089277.36168,-2381472508672.903
56114237902.663704,-128199560211.76256,1731394208095.421
66902517579.15083,-70271266379.17853,-3249895827477.132
13679998184.783587,-54853961811.27589,-636199389089.7417
13098095282.123228,-81618829749.53934,-2349501444710.0737
24711072608.15612,-124218906984.33998,328756715865.81335
-24112684143.595596,-102057337336.69603,-3380134541527.253
-24350858781.76852,-13020924001.795334,-1398919926652.5317
560579675.1530777,-23807620047.64029,-42256328726.06289
13503687503.332739,-73012911500.68745,2264617030700.2437
9130426484.469732,-33713200034.2771,-1358398461862.4377
-27515015130.369247,-71885335158.08171,-1172520183008.7922
22549787377.158855,-115811798519.16202,-1046866466503.7297
37397406180.637985,-40609224834.26531,1091477253428.6036
30791255384.695026,-49877786962.5375,101241702548.95277
27147513221.134037,-27486137308.729477,-582914282485.0306
10887367407.90967,-9926974187.055899,-3017795816615.2134
13226813493.264404,-27861825214.21599,-1025800261566.9828
-36773646630.92243,-37990086987.4598,-2105629142854.0935
18779827502.74073,-32840124216.47867,941039766409.7217
72592357092.80174,-74330669646.44481,-3396243992361.235
33523794282.853363,-128274496132.54857,2126943185495.9788
-16283085527.466051,-90320026495.14157,-313266859294.67615
38961228840.239815,-59909510847.1473,-191826383776.96185
5050140306.713569,-104237715648.10715,-2860418873852.46
22672873270.745457,-52476903309.60407,716250967849.3789
27186995555.711628,-129323355325.35684,-214999209207.3816
-17260429631.583267,-5481238125.877035,-2894620477161.5303
3723301514.332786,-80485567797.20906,174849500974.99728
15909878156.334415,560897918.4695891,-2381100752115.196
67933289564.21797,-73068989532.39989,-1844408201638.435
-30396571312.556973,-70536241128.0224,-2921634787021.594
-3064738010.353957,-83902485370.38629,269771342042.92343
69699539279.29794,-54716469425.28028,1847877929510.3726
40645058323.456924,-26770668973.814148,963469078724.727
-9446035564.976316,-10316981266.151455,-2834148077107.8125
-13786009356.677216,15971269705.641287,-388361683951.54816
14064954277.543636,-54706768546.21199,-2029047291966.3909
-8504647672.094858,-94221384009.54768,-1979603669791.3208
10136505614.567593,-84461014537.60881,-270390936305.76837
47990799690.10651,-19519729071.104603,-2056061601826.4546
14263457598.692873,-44940998656.005646,1212174215830.9036
7193100463.64299,-71710518469.45576,277702148607.3469
-5487145648.49129,-11458041580.700464,-3386578321860.845
-2513679932.686469,-48337632548.37947,-2605765631822.967
-11659292403.634462,-81131135728.01598,-1876874941011.5403
8914558231.11001,-33516753606.84479,1929168696795.6997
-3813644434.836133,-62725064625.203354,-3177279379871.6426
11237312888.174986,-89586136809.63632,-1881088181998.8882
52638322935.90669,-127299388519.10439,-2919776004233.0566
-34877151681.1824,-96933311726.538,-1388138986479.022
-8042063350.220802,-79056408236.36647,-1631267775219.5881
-19147595576.040127,-22416325624.337944,1031252691080.0234
8641664427.670074,-117052354651.84868,158492212435.87476
-32425404783.782303,-34362627582.68327,1768445945013.5808
34966182557.54915,-70413939131.7138,-1311804973296.457
-15267577170.234499,-26383525311.065575,174105987859.58047
-24289657106.875473,-689555717.3114569,213264345271.41574
61468183932.43354,-125326287358.38452,2227069618371.808
-17418783234.586723,-62987170464.37751,-503358379135.6697
56525374866.735504,-128767328369.48999,-1573893346480.098
-9235911930.631468,-46587799803.5124,-3509505823609.39
25747857028.14052,-30207350191.920856,533222822604.8231
-4681116928.002243,-100315489285.99342,1671913158862.2544
-6540862525.129873,-95669290149.37929,-1100027654255.8718
22534334464.515068,-100456980666.01659,1026915531240.1068
85496052023.09366,-76993294253.77635,-1991499879637.9546
49616926749.969185,-101911734223.41705,983296095135.7821
57225029093.929535,-43330188257.52988,546234302124.57794
41047636540.76669,-102282396440.30452,1586161312884.439
20600690035.622684,-4025399807.724073,-2235867856904.214
-33562699873.06786,-56573207066.98744,1728915831044.0386
75388742334.56932,-53655235797.22011,-3074674569944.4272
-8770013774.519464,-51795281650.363815,976480558244.4824
-10203790544.001968,-106768662162.8711,-2744926503258.0625
-23272718371.67721,-62872371810.231544,-1435723825865.5537
24466944602.226383,-72726911349.41962,-1776128913872.8628
48842390049.18173,-106649268985.33963,-251431351862.69708
28695798112.179672,-104072069274.50502,1550472683344.5405
33807682314.356575,-110153648835.26624,-2214801651967.467
35651631865.05965,-96741986092.74747,-1073261182100.9458
-10551111356.053701,-77961455880.33357,40273627084.95619
75279090109.55482,-46783579466.103195,1831272803266.1118
18124788666.057106,-116498343974.67523,326526176519.5686
1807761346.0265198,-62663862259.95845,-1603014276833.8347
7758215744.764837,-88382008642.30046,-2847903069742.9814
